labels,batch,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170,X171,X172,X173,X174,X175,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X188,X189,X190,X191,X192,X193,X194,X195,X196,X197,X198,X199,X200,X201,X202,X203,X204,X205,X206,X207,X208,X209,X210,X211,X212,X213,X214,X215,X216,X217,X218,X219,X220,X221,X222,X223,X224,X225,X226,X227,X228,X229,X230,X231,X232,X233,X234,X235,X236,X237,X238,X239,X240,X241,X242,X243,X244,X245,X246,X247,X248,X249,X250,X251,X252,X253,X254,X255,X256,X257,X258,X259,X260,X261,X262,X263,X264,X265,X266,X267,X268,X269,X270,X271,X272,X273,X274,X275,X276,X277,X278,X279,X280,X281,X282,X283,X284,X285,X286,X287,X288,X289,X290,X291,X292,X293,X294,X295,X296,X297,X298,X299,X300,X301,X302,X303,X304,X305,X306,X307,X308,X309,X310,X311,X312,X313,X314,X315,X316,X317,X318,X319,X320,X321,X322,X323,X324,X325
0,1,1.001958226,557.5376933,1.001958226,0,88.75018578,94.47109425,60.64889525,145.5215877,103.2995553,230.6013556,113.9996203,0,39.96306295,115.5653744,0,39.96306295,0,0,21.91153417,7.097484292,3.017716673,24.09958167,0,6.071430814,0,0,15.45741081,0,16.52186141,19.74202966,3.017716673,0,6.071430814,50.70589792,0,26.30649189,15.45741081,7.097484292,39.96306295,0,4.031579384,0,0,17.59075649,0,0,0,0,3.017716673,9.16201161,0,3.017716673,0,1.001958226,0,2.00785343,0,4.031579384,0,0,0,6.071430814,68.36807302,2.00785343,6.071430814,3.017716673,2.00785343,4.031579384,0,1.001958226,2.00785343,0,0,0,4.031579384,3.017716673,0,0,0,0,1.001958226,0,4.031579384,0,0,3.017716673,0,0,6.071430814,3.017716673,4.031579384,0,0,0,4.031579384,2.00785343,0,0,4.031579384,0,1.001958226,0,0,4.031579384,0,0,0,3.017716673,1.001958226,9.16201161,5.049473369,0,7.097484292,0,0,6.071430814,3.017716673,0,0,1.001958226,0,0,0,5.049473369,1.001958226,4.031579384,0,0,0,0,0,2.00785343,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,1.001958226,0,0,2.00785343,0,0,0,0,0,2.00785343,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,2.00785343,6.071430814,1.001958226,3.017716673,2.00785343,2.00785343,1.001958226,0,5.049473369,0,2.00785343,1.001958226,0,0,0,0,0,0,0,2.00785343,1.001958226,0,0,0,0,0,1.001958226,0,2.00785343,0,0,0,0,0,0,0,0,0,0,5.049473369,2.00785343,1.001958226,0,0,1.001958226,0,0,0,4.031579384,1.001958226,0,0,0,0,0,0,1.001958226,0,0,0,1.001958226,1.001958226,0,0,0,0,0,0,0,0,0,0,2.00785343,0,0,0,1.001958226,0,0,0,0,0,0,2.00785343,0,0,0,1.001958226,1.001958226,0,1.001958226,0,0,0,1.001958226,2.00785343,0,0,1.001958226,0,0,2.00785343,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,2.00785343,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,1.001958226,0,1.001958226,0
5,1,1.001958226,7.097484292,1.001958226,0,2.00785343,2.00785343,0,0,1.001958226,3.017716673,21.91153417,1.001958226,0,11.24332389,0,0,1.001958226,29.65294477,1.001958226,0,0,0,0,0,0,0,8.127666769,0,1.001958226,0,0,0,14.39736789,24.09958167,0,0,6.071430814,5.049473369,38.79677392,0,6.071430814,1.001958226,0,4.031579384,1.001958226,0,0,0,10.20055259,2.00785343,12.29036011,0,0,16.52186141,2.00785343,8.127666769,15.45741081,0,0,0,0,1.001958226,30.77822131,4.031579384,7.097484292,9.16201161,3.017716673,2.00785343,0,0,4.031579384,0,0,1.001958226,0,1.001958226,3.017716673,0,9.16201161,0,1.001958226,0,6.071430814,1.001958226,7.097484292,4.031579384,0,1.001958226,1.001958226,26.30649189,1.001958226,0,0,0,1.001958226,3.017716673,7.097484292,0,1.001958226,0,0,0,10.20055259,1.001958226,0,0,1.001958226,0,0,4.031579384,7.097484292,1.001958226,3.017716673,0,1.001958226,0,0,2.00785343,1.001958226,2.00785343,3.017716673,0,12.29036011,0,0,2.00785343,0,1.001958226,0,0,0,1.001958226,0,2.00785343,1.001958226,0,0,0,4.031579384,0,0,0,0,0,1.001958226,0,0,1.001958226,0,1.001958226,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,4.031579384,0,3.017716673,0,0,2.00785343,0,0,0,0,1.001958226,1.001958226,0,1.001958226,0,0,0,0,0,0,3.017716673,1.001958226,1.001958226,0,0,3.017716673,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,1.001958226,0,0,0,0,1.001958226,0,0,0,0,0,0,4.031579384,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,2.00785343,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,1.001958226,5.049473369,0,0,0,0,0,1.001958226,0,0,0,0,0,0,2.00785343,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,1.001958226
0,1,0,413.0180638,1.001958226,0,171.514911,196.1098116,125.1664996,31.90846597,36.48001603,445.0598284,20.8244837,0,41.13468971,61.91936932,0,55.62912658,0,0,21.91153417,39.96306295,24.09958167,35.32945229,0,24.09958167,0,0,16.52186141,0,35.32945229,9.16201161,18.66413333,0,13.34169629,33.04372282,0,50.70589792,5.049473369,2.00785343,21.91153417,0,10.20055259,20.8244837,0,4.031579384,0,0,0,0,9.16201161,8.127666769,0,4.031579384,0,0,0,2.00785343,0,0,8.127666769,0,0,1.001958226,30.77822131,0,5.049473369,3.017716673,4.031579384,0,0,0,0,0,0,0,11.24332389,14.39736789,3.017716673,0,0,0,0,0,9.16201161,0,1.001958226,8.127666769,0,0,10.20055259,11.24332389,1.001958226,0,0,0,4.031579384,4.031579384,2.00785343,0,5.049473369,0,0,1.001958226,0,5.049473369,0,0,1.001958226,4.031579384,2.00785343,0,1.001958226,3.017716673,7.097484292,0,0,3.017716673,0,0,1.001958226,3.017716673,1.001958226,0,1.001958226,1.001958226,6.071430814,2.00785343,0,0,0,0,0,3.017716673,0,0,1.001958226,0,0,0,0,1.001958226,0,0,0,0,0,0,0,2.00785343,0,2.00785343,0,0,0,0,1.001958226,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,3.017716673,1.001958226,1.001958226,3.017716673,1.001958226,1.001958226,0,2.00785343,0,0,2.00785343,0,0,0,0,2.00785343,2.00785343,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,1.001958226,0,0,0,0,0,0,1.001958226,2.00785343,1.001958226,0,0,2.00785343,0,0,0,0,0,1.001958226,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,1.001958226,1.001958226,1.001958226,0,2.00785343,0,0,0,0,0,0,0,0,1.001958226,2.00785343,0,0,0,0,0,1.001958226,0,0,0,0,4.031579384,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,2.00785343,0,0,0,1.001958226,2.00785343,0,1.001958226,2.00785343,0,0,0,1.001958226,0,3.017716673,1.001958226
5,1,1.001958226,3.017716673,1.001958226,0,2.00785343,0,0,0,0,4.031579384,4.031579384,0,0,0,0,0,0,0,0,1.001958226,0,2.00785343,0,1.001958226,0,0,1.001958226,0,0,1.001958226,1.001958226,0,9.16201161,16.52186141,0,1.001958226,2.00785343,0,2.00785343,0,3.017716673,0,0,8.127666769,13.34169629,0,0,0,1.001958226,2.00785343,0,2.00785343,0,0,3.017716673,2.00785343,4.031579384,2.00785343,0,1.001958226,0,8.127666769,31.90846597,1.001958226,3.017716673,8.127666769,5.049473369,0,0,1.001958226,0,0,2.00785343,2.00785343,0,0,3.017716673,1.001958226,0,0,0,0,0,4.031579384,4.031579384,1.001958226,0,0,0,3.017716673,0,0,0,0,0,2.00785343,3.017716673,0,1.001958226,0,0,1.001958226,0,0,0,0,1.001958226,1.001958226,0,2.00785343,2.00785343,3.017716673,1.001958226,0,0,1.001958226,0,0,0,0,0,0,0,1.001958226,1.001958226,1.001958226,0,0,0,0,1.001958226,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,1.001958226,1.001958226,0,2.00785343,0,3.017716673,0,0,0,0,0,0,0,0,0,0,0,2.00785343,0,0,1.001958226,0,0,0,0,1.001958226,0,0,0,0,2.00785343,0,0,0,1.001958226,0,0,0,0,2.00785343,0,0,0,0,0,2.00785343,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,3.017716673,0,0,0,0,1.001958226,0,0,1.001958226,0,0,1.001958226,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00785343,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,1.001958226,1.001958226,0,0,2.00785343,0,0,0,0,0,2.00785343,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,1.001958226,1.001958226,0,0,1.001958226,1.001958226,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,1.001958226,0
0,1,0,135.1417876,1.001958226,1.001958226,50.70589792,34.18403651,18.66413333,5.049473369,17.59075649,0,4.031579384,0,17.59075649,0,0,7.097484292,0,0,6.071430814,3.017716673,4.031579384,6.071430814,0,3.017716673,0,0,0,1.001958226,31.90846597,1.001958226,3.017716673,0,1.001958226,21.91153417,0,3.017716673,1.001958226,3.017716673,1.001958226,0,4.031579384,1.001958226,0,6.071430814,6.071430814,0,0,0,8.127666769,1.001958226,1.001958226,6.071430814,0,0,6.071430814,7.097484292,0,0,10.20055259,0,0,1.001958226,70.99373707,0,1.001958226,1.001958226,0,1.001958226,0,0,0,0,0,0,1.001958226,18.66413333,1.001958226,0,0,0,0,0,1.001958226,0,0,0,0,1.001958226,6.071430814,1.001958226,1.001958226,0,0,0,0,5.049473369,6.071430814,0,1.001958226,0,0,0,0,3.017716673,0,0,0,2.00785343,3.017716673,0,1.001958226,0,6.071430814,0,0,5.049473369,0,0,4.031579384,7.097484292,0,0,2.00785343,5.049473369,1.001958226,1.001958226,0,0,0,0,0,7.097484292,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,1.001958226,0,1.001958226,11.24332389,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,1.001958226,0,2.00785343,4.031579384,1.001958226,4.031579384,0,1.001958226,0,0,1.001958226,0,0,0,0,0,0,0,3.017716673,0,0,0,2.00785343,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,1.001958226,1.001958226,0,0,0,0,2.00785343,0,0,0,0,1.001958226,1.001958226,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,1.001958226,0,0,0,0,0,1.001958226,4.031579384,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,2.00785343,0,0,0,0,0,0,0,0,0,1.001958226,0,1.001958226,0,0,0,1.001958226,0,0,2.00785343,0,0,0,0,0,0,0,0,1.001958226
0,1,1.001958226,783.4293234,0,0,548.8588961,339.3714533,209.3541442,88.75018578,169.5681336,335.6341606,81.77427732,1.001958226,130.1055596,54.38941471,0,158.1884824,0,0,72.31673743,118.7259084,145.5215877,77.67818993,0,76.32726331,0,0,17.59075649,0,6.071430814,54.38941471,7.097484292,0,6.071430814,27.4171227,0,56.87487113,3.017716673,1.001958226,8.127666769,0,1.001958226,4.031579384,0,0,0,0,0,0,20.8244837,13.34169629,0,2.00785343,0,0,0,4.031579384,0,0,33.04372282,19.74202966,0,1.001958226,15.45741081,0,7.097484292,1.001958226,6.071430814,0,0,0,0,0,0,0,5.049473369,0,1.001958226,0,0,0,0,0,3.017716673,0,0,10.20055259,0,0,6.071430814,4.031579384,3.017716673,0,0,0,0,2.00785343,1.001958226,0,4.031579384,0,0,0,0,14.39736789,0,1.001958226,0,1.001958226,1.001958226,0,2.00785343,2.00785343,0,0,0,1.001958226,0,0,0,4.031579384,0,0,1.001958226,1.001958226,4.031579384,1.001958226,0,0,0,0,0,1.001958226,0,1.001958226,2.00785343,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00785343,0,0,0,0,1.001958226,0,1.001958226,0,2.00785343,0,0,1.001958226,0,0,0,0,1.001958226,0,0,0,0,0,2.00785343,0,0,1.001958226,0,0,0,0,0,1.001958226,0,0,0,1.001958226,0,0,0,0,1.001958226,1.001958226,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,1.001958226,0,0,0,0,1.001958226,1.001958226,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,1.001958226,1.001958226,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,2.00785343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,1.001958226,0,0,0,0,0,0,0,0,1.001958226,0,1.001958226,0,1.001958226,0
0,1,1.001958226,665.7890471,2.00785343,0,68.36807302,354.8913564,28.53259288,2.00785343,12.29036011,304.2479662,80.40161987,6.071430814,29.65294477,300.9867756,0,13.34169629,0,0,18.66413333,33.04372282,35.32945229,15.45741081,0,4.031579384,0,0,13.34169629,0,44.68209059,5.049473369,21.91153417,0,9.16201161,27.4171227,0,53.15567738,6.071430814,0,25.20065864,0,9.16201161,26.30649189,0,18.66413333,1.001958226,0,0,0,29.65294477,41.13468971,0,11.24332389,0,0,0,9.16201161,0,1.001958226,8.127666769,0,0,0,53.15567738,0,15.45741081,0,10.20055259,0,0,1.001958226,0,0,0,0,4.031579384,15.45741081,7.097484292,0,0,0,0,0,15.45741081,0,0,19.74202966,0,0,26.30649189,1.001958226,5.049473369,0,0,0,2.00785343,1.001958226,12.29036011,0,5.049473369,0,0,0,0,20.8244837,0,0,0,13.34169629,5.049473369,1.001958226,1.001958226,2.00785343,4.031579384,1.001958226,0,0,0,0,0,11.24332389,0,0,0,2.00785343,4.031579384,0,0,0,0,0,2.00785343,4.031579384,1.001958226,0,2.00785343,0,0,0,0,0,0,0,0,0,0,1.001958226,0,3.017716673,0,0,0,0,0,1.001958226,9.16201161,0,0,0,0,0,0,2.00785343,0,0,0,0,0,0,0,1.001958226,1.001958226,9.16201161,5.049473369,2.00785343,1.001958226,0,2.00785343,1.001958226,0,0,0,0,0,0,1.001958226,3.017716673,0,2.00785343,0,1.001958226,2.00785343,0,0,0,0,0,5.049473369,0,0,1.001958226,0,0,0,0,0,1.001958226,0,2.00785343,2.00785343,0,0,0,0,0,0,0,3.017716673,1.001958226,0,0,2.00785343,2.00785343,0,0,1.001958226,0,0,0,2.00785343,0,0,1.001958226,0,0,0,0,0,0,0,0,0,2.00785343,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,3.017716673,0,0,0,0,0,3.017716673,0,0,1.001958226,1.001958226,2.00785343,1.001958226,1.001958226,2.00785343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,12.29036011,1.001958226,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,1.001958226,1.001958226,0,0,0,0,0,0,1.001958226,0,2.00785343,0,0,1.001958226,1.001958226,1.001958226,0,0,0
0,1,0,118.7259084,2.00785343,1.001958226,34.18403651,61.91936932,47.07463137,27.4171227,29.65294477,2.00785343,49.48974362,1.001958226,6.071430814,24.09958167,0,13.34169629,0,0,0,4.031579384,3.017716673,14.39736789,0,3.017716673,0,0,10.20055259,0,9.16201161,0,6.071430814,0,3.017716673,14.39736789,0,1.001958226,11.24332389,2.00785343,15.45741081,0,7.097484292,0,0,6.071430814,3.017716673,0,0,0,9.16201161,10.20055259,0,5.049473369,0,0,2.00785343,5.049473369,0,5.049473369,0,0,0,9.16201161,58.12670736,0,4.031579384,7.097484292,3.017716673,4.031579384,0,1.001958226,0,0,8.127666769,0,8.127666769,2.00785343,2.00785343,0,0,0,1.001958226,0,6.071430814,1.001958226,0,0,0,0,3.017716673,1.001958226,6.071430814,0,0,1.001958226,1.001958226,4.031579384,5.049473369,0,0,0,0,0,0,4.031579384,0,0,0,4.031579384,2.00785343,2.00785343,2.00785343,0,1.001958226,0,0,0,0,2.00785343,0,1.001958226,1.001958226,0,0,3.017716673,2.00785343,0,0,0,0,0,0,4.031579384,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00785343,0,1.001958226,0,0,0,0,0,0,3.017716673,0,1.001958226,0,0,0,3.017716673,0,0,0,1.001958226,0,0,1.001958226,0,2.00785343,1.001958226,4.031579384,0,2.00785343,3.017716673,0,0,1.001958226,1.001958226,1.001958226,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,3.017716673,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,1.001958226,1.001958226,0,0,2.00785343,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,3.017716673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,1.001958226,0,0,1.001958226,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,1.001958226,1.001958226,0,0,0
3,1,0,4.031579384,238.0945735,74.98342821,0,1.001958226,0,0,0,1.001958226,0,50.70589792,0,1.001958226,30.77822131,1.001958226,28.53259288,0,0,0,1.001958226,1.001958226,18.66413333,0,15.45741081,19.74202966,0,11.24332389,0,0,0,10.20055259,0,2.00785343,6.071430814,1.001958226,0,0,2.00785343,16.52186141,0,1.001958226,0,0,6.071430814,15.45741081,9.16201161,6.071430814,1.001958226,0,1.001958226,0,5.049473369,0,0,0,1.001958226,0,0,0,6.071430814,0,4.031579384,0,2.00785343,1.001958226,0,0,30.77822131,9.16201161,1.001958226,3.017716673,0,0,0,0,1.001958226,3.017716673,0,3.017716673,6.071430814,2.00785343,0,0,0,0,0,2.00785343,0,10.20055259,0,2.00785343,1.001958226,4.031579384,8.127666769,0,3.017716673,0,6.071430814,1.001958226,3.017716673,3.017716673,0,2.00785343,2.00785343,8.127666769,0,0,0,0,3.017716673,3.017716673,3.017716673,6.071430814,0,2.00785343,1.001958226,0,1.001958226,0,1.001958226,0,1.001958226,1.001958226,0,1.001958226,0,4.031579384,4.031579384,1.001958226,9.16201161,0,3.017716673,2.00785343,0,1.001958226,4.031579384,0,0,5.049473369,3.017716673,0,3.017716673,1.001958226,0,1.001958226,0,0,5.049473369,0,3.017716673,1.001958226,2.00785343,0,1.001958226,1.001958226,18.66413333,1.001958226,0,0,0,5.049473369,9.16201161,2.00785343,0,1.001958226,0,34.18403651,0,2.00785343,2.00785343,0,1.001958226,1.001958226,1.001958226,0,4.031579384,2.00785343,2.00785343,0,0,1.001958226,0,0,2.00785343,2.00785343,0,2.00785343,2.00785343,0,2.00785343,3.017716673,1.001958226,1.001958226,0,0,1.001958226,0,3.017716673,1.001958226,0,0,0,0,2.00785343,1.001958226,3.017716673,2.00785343,0,1.001958226,0,2.00785343,0,3.017716673,2.00785343,0,2.00785343,0,3.017716673,2.00785343,0,0,0,2.00785343,2.00785343,0,0,1.001958226,0,1.001958226,1.001958226,0,2.00785343,1.001958226,1.001958226,0,0,0,0,3.017716673,2.00785343,0,0,0,0,1.001958226,1.001958226,1.001958226,0,0,2.00785343,0,1.001958226,2.00785343,1.001958226,0,1.001958226,1.001958226,1.001958226,1.001958226,0,1.001958226,0,1.001958226,1.001958226,0,0,3.017716673,0,0,0,0,2.00785343,0,0,0,1.001958226,0,0,0,0,1.001958226,0,1.001958226,0,2.00785343,0,0,0,1.001958226,1.001958226,0,0,1.001958226,0,0,0,0,0,0,0,0,0,3.017716673,0,1.001958226,1.001958226,0,0,1.001958226,0,0,0,1.001958226,1.001958226,0,0,1.001958226,0,1.001958226,0,0,0,1.001958226,0
5,1,1.001958226,118.7259084,0,1.001958226,2.00785343,4.031579384,3.017716673,0,0,2.00785343,28.53259288,2.00785343,1.001958226,1.001958226,0,0,0,30.77822131,0,0,0,0,0,0,0,0,28.53259288,0,1.001958226,0,5.049473369,0,15.45741081,21.91153417,0,0,4.031579384,0,10.20055259,0,25.20065864,0,0,10.20055259,1.001958226,0,0,0,8.127666769,10.20055259,11.24332389,0,0,60.64889525,3.017716673,6.071430814,0,1.001958226,0,3.017716673,0,0,21.91153417,4.031579384,8.127666769,14.39736789,3.017716673,1.001958226,1.001958226,0,0,0,1.001958226,3.017716673,2.00785343,0,2.00785343,0,14.39736789,0,1.001958226,0,1.001958226,4.031579384,1.001958226,3.017716673,0,3.017716673,1.001958226,4.031579384,0,0,0,0,0,10.20055259,8.127666769,9.16201161,10.20055259,1.001958226,0,0,0,2.00785343,0,0,0,1.001958226,4.031579384,0,2.00785343,0,2.00785343,0,0,1.001958226,3.017716673,1.001958226,0,1.001958226,1.001958226,0,10.20055259,4.031579384,2.00785343,4.031579384,0,0,0,0,0,2.00785343,0,0,0,0,0,0,0,0,0,0,0,0,7.097484292,2.00785343,0,0,0,3.017716673,0,0,1.001958226,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,3.017716673,0,0,0,0,5.049473369,0,0,0,1.001958226,1.001958226,1.001958226,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,1.001958226,0,0,0,1.001958226,0,0,0,0,0,0,0,0,1.001958226,0,5.049473369,1.001958226,0,0,0,1.001958226,0,1.001958226,1.001958226,0,0,0,0,0,0,0,0,0,1.001958226,6.071430814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,1.001958226,1.001958226,0,0,0,0,0,0,0,0,0,0,1.001958226,0,2.00785343,0,0,1.001958226,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,1.001958226,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,1.001958226,0,2.00785343,1.001958226
0,1,1.001958226,532.3370347,3.017716673,0,202.6463369,185.573345,185.573345,120.3209291,70.99373707,193.9675396,264.7853921,1.001958226,125.1664996,72.31673743,0,94.47109425,0,0,43.49415342,85.93697066,36.48001603,74.98342821,1.001958226,25.20065864,0,0,17.59075649,0,17.59075649,17.59075649,13.34169629,0,2.00785343,33.04372282,0,16.52186141,13.34169629,1.001958226,15.45741081,0,12.29036011,6.071430814,0,33.04372282,0,0,0,0,8.127666769,6.071430814,0,8.127666769,0,1.001958226,5.049473369,2.00785343,0,2.00785343,1.001958226,0,0,1.001958226,72.31673743,0,14.39736789,5.049473369,4.031579384,0,0,1.001958226,0,0,0,0,11.24332389,5.049473369,1.001958226,0,0,0,0,0,12.29036011,0,0,3.017716673,0,0,2.00785343,5.049473369,8.127666769,0,0,0,0,4.031579384,1.001958226,1.001958226,0,0,0,0,0,11.24332389,0,0,0,1.001958226,3.017716673,2.00785343,2.00785343,2.00785343,0,2.00785343,0,2.00785343,0,0,1.001958226,3.017716673,1.001958226,0,0,0,3.017716673,0,0,0,0,0,0,2.00785343,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,2.00785343,0,0,0,0,0,0,0,1.001958226,2.00785343,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,1.001958226,0,0,4.031579384,1.001958226,2.00785343,1.001958226,0,1.001958226,1.001958226,0,0,1.001958226,0,0,0,0,2.00785343,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,1.001958226,2.00785343,4.031579384,3.017716673,0,0,0,0,1.001958226,0,1.001958226,3.017716673,0,0,0,2.00785343,0,1.001958226,0,0,0,0,5.049473369,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,1.001958226,0,1.001958226,0,0,0,0,0,0,0,0,1.001958226,1.001958226,0,0,0,1.001958226,0,1.001958226,1.001958226,0,1.001958226,3.017716673,1.001958226,0,1.001958226,0,0,0,0,1.001958226,0,0,0,1.001958226,1.001958226,2.00785343,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,1.001958226,0,0,1.001958226,0,0,1.001958226,0,0,1.001958226,0
